iter,max_vertex_scale,max_vertex_moment,centered_vertex_features,max_edge_scale,max_edge_moment,centered_edge_features,pca,MAE,MSE,RMSE
2,5,2,False,5,2,False,No,0.8496773542979952,1.130323519125405,1.063166740979704
3,5,2,False,5,2,False,No,0.8239267024322747,1.0515031046829075,1.0254282542835005
4,5,2,False,5,2,False,No,0.815225007332186,1.0374511336856653,1.01855345156043
0,5,2,False,5,2,False,No,0.8534140980268246,1.1712421192143658,1.0822394001395281
1,5,2,False,5,2,False,No,0.8340345289144901,1.0933556506738653,1.0456364811318823
2,5,2,False,5,2,False,No,0.8270569801550862,1.0703093440061247,1.0345575595423024
3,5,2,False,5,2,False,No,0.8042576671710422,1.0223310931142806,1.011103898278649
4,5,2,False,5,2,False,No,0.7845015301691226,0.9495862822679264,0.9744671786509418
0,5,2,False,5,2,False,No,0.8221727519362102,1.0765244538475296,1.0375569641458389
1,5,2,False,5,2,False,No,0.8197332887987664,1.0489532371600847,1.0241841812682349
2,5,2,False,5,2,False,No,0.7863128308964757,1.0113392994852195,1.0056536677630223
3,5,2,False,5,2,False,No,0.8169453423695567,1.0172532556725382,1.0085897360535343
4,5,2,False,5,2,False,No,0.8091412843977487,1.024786998529417,1.0123176371719584
0,5,2,False,5,2,False,No,0.8084848293659394,1.0309891154666482,1.0153763417899042
1,5,2,False,5,2,False,No,0.8078693478843791,1.0032320391448564,1.0016147159186792
2,5,2,False,5,2,False,No,0.8276038412261048,1.092248042775461,1.0451067135826184
3,5,2,False,5,2,False,No,0.8179400116040257,1.069059880374646,1.0339535194459402
4,5,2,False,5,2,False,No,0.8396296209375732,1.1265411627210875,1.061386434208148
0,5,2,False,5,2,False,No,0.820819609713615,1.040084383816093,1.0198452744490671
1,5,2,False,5,2,False,No,0.8062370434222639,1.0226736061754886,1.011273259893432
2,5,2,False,5,2,False,No,0.7852843492603822,0.9653472776573783,0.9825208789931023
3,5,2,False,5,2,False,No,0.7996228724157253,1.020864517282999,1.010378403016909
4,5,2,False,5,2,False,No,0.8394821025130434,1.1219368826596237,1.0592152201793663
0,5,2,False,5,2,False,No,0.8281547123269989,1.0692436440553374,1.034042380202735
1,5,2,False,5,2,False,No,0.8100671454214589,1.0590275141133214,1.0290906248301563
2,5,2,False,5,2,False,No,0.8236727147878488,1.0880306628122145,1.0430870830435082
3,5,2,False,5,2,False,No,0.8316609119653177,1.0570640749766096,1.0281362142131798
4,5,2,False,5,2,False,No,0.7846300760069882,0.9901752449620136,0.9950754971166829
0,5,2,False,5,2,False,No,0.7991920270918431,1.0025030370234327,1.001250736341019
1,5,2,False,5,2,False,No,0.8182336388151848,1.0733040405669998,1.0360038805752612
2,5,2,False,5,2,False,No,0.812103170926647,1.0453398298875118,1.0224186177332217
3,5,2,False,5,2,False,No,0.8133207625479926,1.004100560830171,1.002048182888513
4,5,2,False,5,2,False,No,0.7840965835203342,0.9746350158341232,0.9872360486905465
0,5,2,False,5,2,False,No,0.804224115595196,1.028796123744347,1.0142958758391691
1,5,2,False,5,2,False,No,0.7907419507784774,0.9598292866213823,0.9797087764337841
2,5,2,False,5,2,False,No,0.8041392990146411,1.0141067996545607,1.007028698525797
3,5,2,False,5,2,False,No,0.7968856371069226,1.030811624400748,1.0152889364120679
4,5,2,False,5,2,False,No,0.8139383426528656,1.0350437327640425,1.0173709907226776
0,5,2,False,5,2,False,No,0.8139557851256211,1.0389576265060771,1.0192927089438426
1,5,2,False,5,2,False,No,0.7911962921915024,0.9861535348462637,0.9930526344792927
2,5,2,False,5,2,False,No,0.8332958260664662,1.102780335402553,1.0501334845640116
3,5,2,False,5,2,False,No,0.8006125892279353,1.019328856802814,1.0096181737680905
4,5,2,False,5,2,False,No,0.8011778261493039,0.9844424626931305,0.9921907390684165
0,5,2,False,5,2,False,No,0.8138032069586054,1.0396453705193784,1.0196300164860677
1,5,2,False,5,2,False,No,0.8031243670876851,1.0320316219337786,1.015889571722133
2,5,2,False,5,2,False,No,0.7871893024291057,1.0082837305864132,1.0041333231132274
3,5,2,False,5,2,False,No,0.7772570080754173,0.9399585412722923,0.9695145905412111
4,5,2,False,5,2,False,No,0.8003758538756558,0.9707206288035668,0.9852515561030933
0,5,2,False,5,2,False,No,0.841012723779113,1.0869907710425424,1.042588495544883
1,5,2,False,5,2,False,No,0.844507886183782,1.1237733430395682,1.0600817624313552
2,5,2,False,5,2,False,No,0.8312559693902064,1.084727706292585,1.041502619436257
3,5,2,False,5,2,False,No,0.8056337524880082,1.0263042002446314,1.0130667304006342
4,5,2,False,5,2,False,No,0.8180637734143464,1.032207720633117,1.0159762401912344
0,5,2,False,5,2,False,No,0.8217005157003743,1.061079300548637,1.0300870354240155
1,5,2,False,5,2,False,No,0.8304240331573499,1.0498789214342659,1.0246359946021153
2,5,2,False,5,2,False,No,0.7847424759795729,0.9936709126342861,0.9968304332404213
3,5,2,False,5,2,False,No,0.8254330720535852,1.0893099236323178,1.0437001119250289
4,5,2,False,5,2,False,No,0.8476649685292327,1.117887060211143,1.0573017829414377
0,5,2,False,5,2,False,No,0.804818940425688,1.0212662883561525,1.0105772055395632
1,5,2,False,5,2,False,No,0.8195471059526487,1.0419613073167306,1.0207650598040328
2,5,2,False,5,2,False,No,0.803291363451292,1.0165889920862081,1.0082603791115705
3,5,2,False,5,2,False,No,0.792630522231683,0.9906073370127088,0.9952925886455243
4,5,2,False,5,2,False,No,0.8205866532245173,1.0973949233140095,1.0475661904214022
0,5,2,False,5,2,False,No,0.8434775387634368,1.1512330336066159,1.0729552803386615
1,5,2,False,5,2,False,No,0.7888070535960262,1.0150451525494075,1.0074944925652982
2,5,2,False,5,2,False,No,0.8219123638097133,1.047438370257742,1.0234443659807513
3,5,2,False,5,2,False,No,0.8248306469112608,1.0651734017865635,1.03207238204816
4,5,2,False,5,2,False,No,0.8218484753925163,1.0285337279342959,1.014166518839138
0,5,2,False,5,2,False,No,0.8225068502044361,1.0475063261699464,1.0234775650545285
1,5,2,False,5,2,False,No,0.8058298707366841,0.9958528740615715,0.9979242827296927
2,5,2,False,5,2,False,No,0.8123629215238775,1.0222844881137774,1.011080851422762
3,5,2,False,5,2,False,No,0.7935686201068874,0.9903269841959809,0.9951517392819955
4,5,2,False,5,2,False,No,0.7983459355832725,1.0713589546002367,1.0350647103443518
0,5,2,False,5,2,False,No,0.8070687527563748,1.0135244097161085,1.0067394944652308
1,5,2,False,5,2,False,No,0.8200715813247698,1.0680717868738194,1.0334755860076326
2,5,2,False,5,2,False,No,0.8364234258078733,1.082889173060376,1.0406196101652014
3,5,2,False,5,2,False,No,0.8431264959722784,1.1344588929617372,1.0651098032417772
4,5,2,False,5,2,False,No,0.7780742560881028,0.9783773578449717,0.9891295960818136
0,5,2,False,5,2,False,No,0.8244208893702794,1.0699574582740576,1.0343874797550758
1,5,2,False,5,2,False,No,0.8271142304021138,1.1093925087721572,1.0532770332501118
2,5,2,False,5,2,False,No,0.8039649284407576,1.0178286369231673,1.0088749362151719
3,5,2,False,5,2,False,No,0.7570288970806747,0.9167351666241538,0.9574628800241572
4,5,2,False,5,2,False,No,0.8230017714146108,1.0487922580123084,1.024105589288677
0,5,2,False,5,2,False,No,0.8082903221396872,1.004210448532017,1.0021030129343076
1,5,2,False,5,2,False,No,0.7937084148824928,1.0041844863165714,1.0020900589850052
2,5,2,False,5,2,False,No,0.8055911881130693,0.9972735697717239,0.9986358544393066
3,5,2,False,5,2,False,No,0.8236849578837342,1.1168558123490693,1.0568139913670094
4,5,2,False,5,2,False,No,0.7485789117093654,0.883085738285879,0.9397264167223772
0,5,2,False,5,2,False,No,0.8164196829464231,1.0391955231149668,1.0194093991694244
1,5,2,False,5,2,False,No,0.7919658164606544,1.0298861625098774,1.0148330712535325
2,5,2,False,5,2,False,No,0.7891343146684747,0.9998177186605204,0.9999088551765708
3,5,2,False,5,2,False,No,0.794809364022531,0.961694696224353,0.9806603368263412
4,5,2,False,5,2,False,No,0.8223714404471211,1.0581689163965329,1.0286733769260936
0,5,2,False,5,2,False,No,0.7943084686388033,1.0106150307115078,1.005293504759435
1,5,2,False,5,2,False,No,0.8016892464644039,1.00049243623488,1.0002461878132203
2,5,2,False,5,2,False,No,0.7819438589149644,0.9768765265223346,0.9883706422806854
3,5,2,False,5,2,False,No,0.794624239842453,0.9814156773645467,0.9906642606678343
4,5,2,False,5,2,False,No,0.7883760784363611,0.9976382755428453,0.9988184397290858
0,5,2,False,5,2,False,No,0.8318666998604012,1.064488197163554,1.0317403729444505
1,5,2,False,5,2,False,No,0.829516545096261,1.0348211371733944,1.0172615873871353
2,5,2,False,5,2,False,No,0.8011834575493005,1.0395174784243266,1.0195672996052427
3,5,2,False,5,2,False,No,0.8446788199889286,1.1134793234621572,1.0552152972081845
4,5,2,False,5,2,False,No,0.8127692477419314,1.051269757298477,1.0253144675164185
0,5,2,False,5,2,False,No,0.8112004211816815,1.0605197350351423,1.0298153888125494
1,5,2,False,5,2,False,No,0.8163549741273035,1.0488138407882286,1.0241161266127141
2,5,2,False,5,2,False,No,0.8313650445404126,1.0826257999449749,1.040493056173358
3,5,2,False,5,2,False,No,0.8070967142700064,1.0057969551145263,1.0028942891025585
4,5,2,False,5,2,False,No,0.8259892677760673,1.0600782534321764,1.0296010166235154
0,5,2,False,5,2,False,No,0.8107738047323836,1.0489753707124914,1.0241949866663531
1,5,2,False,5,2,False,No,0.8383213691991692,1.0927634816189646,1.0453532807711299
2,5,2,False,5,2,False,No,0.7922747514589551,0.9882003018040204,0.9940826433471316
3,5,2,False,5,2,False,No,0.7754368781733754,0.9654869868395209,0.9825919737304599
4,5,2,False,5,2,False,No,0.795261020952713,1.0102671287239622,1.005120454833132
0,5,2,False,5,2,False,No,0.808047618983467,1.0074099954605689,1.003698159538299
1,5,2,False,5,2,False,No,0.8043539549310809,1.0584315335951557,1.0288010174932545
2,5,2,False,5,2,False,No,0.8090610197655378,1.0299662324805983,1.0148725203101119
3,5,2,False,5,2,False,No,0.8040579546076837,0.9826326926370146,0.991278312401222
4,5,2,False,5,2,False,No,0.8184862604586324,1.0571014804101873,1.0281544049461575
0,5,2,False,5,2,False,No,0.7727117552683339,0.9741338219505478,0.9869821791453723
1,5,2,False,5,2,False,No,0.7882955521554708,0.9607873251832273,0.98019759496911
2,5,2,False,5,2,False,No,0.7921040411166731,0.991042867998707,0.9955113600550759
3,5,2,False,5,2,False,No,0.8333865956527962,1.060712945610818,1.0299091928955766
4,5,2,False,5,2,False,No,0.8198824074443759,1.0926034913743667,1.0452767534841512
0,5,2,False,5,2,False,No,0.7870329943555752,0.9724428391364385,0.9861251640316449
1,5,2,False,5,2,False,No,0.8029870600259107,1.03355458316593,1.0166388656577763
2,5,2,False,5,2,False,No,0.8195521690877973,1.0380163685706882,1.0188308832042186
3,5,2,False,5,2,False,No,0.8212572383854779,1.0623256331023219,1.0306918225649808
4,5,2,False,5,2,False,No,0.788433253104549,1.004286286317117,1.0021408515359091
0,5,2,False,5,2,False,No,0.8155866092457572,1.0253088952561886,1.0125753775676103
1,5,2,False,5,2,False,No,0.7681721288379947,0.9404856763236231,0.9697864075782993
2,5,2,False,5,2,False,No,0.8015194104568271,1.014421587685824,1.0071849818607423
3,5,2,False,5,2,False,No,0.8027420125616733,1.018680145593566,1.0092968570215435
4,5,2,False,5,2,False,No,0.8057703832636619,1.0068624950297522,1.003425380897729
0,5,2,False,5,2,False,No,0.7895442158518539,0.9677767609558838,0.983756454086012
1,5,2,False,5,2,False,No,0.7933828459168789,0.9803745675597038,0.9901386607741887
2,5,2,False,5,2,False,No,0.8014738102946933,1.0422811819305104,1.0209217315399406
3,5,2,False,5,2,False,No,0.7894211778973678,0.9999338304389275,0.9999669146721443
4,5,2,False,5,2,False,No,0.7760137175505781,0.964794587681224,0.9822395775375904
0,5,2,False,5,2,False,No,0.8156454435135736,1.059646704520608,1.0293914243477105
1,5,2,False,5,2,False,No,0.7868047122618356,0.9662196946333554,0.9829647474011239
2,5,2,False,5,2,False,No,0.782571615489276,0.9670064183461015,0.9833648449818111
3,5,2,False,5,2,False,No,0.8207406165554658,1.0503765519821457,1.0248787986792125
4,5,2,False,5,2,False,No,0.7902093403677043,0.9863128197267089,0.9931328308573375
0,5,2,False,5,2,False,No,0.7726503942586616,0.9305280256573313,0.9646388058010787
1,5,2,False,5,2,False,No,0.8114274050000145,1.0485302574051834,1.0239776645050338
2,5,2,False,5,2,False,No,0.8005565450225599,1.0141720349806063,1.0070610880083721
3,5,2,False,5,2,False,No,0.7834605710829796,0.9772832654885806,0.9885763832342853
4,5,2,False,5,2,False,No,0.7755883653289825,0.9638499369762658,0.9817585940424793
0,5,3,True,5,3,True,No,0.788281725963687,0.998270692476669,0.9991349721017021
1,5,3,True,5,3,True,No,0.8702141526765079,1.1488216025712428,1.0718309580205467
2,5,3,True,5,3,True,No,0.8009531633096937,1.0574732907458129,1.0283352034943727
3,5,3,True,5,3,True,No,0.7839619053219987,0.992965380558481,0.9964764826921311
4,5,3,True,5,3,True,No,0.7799682118573592,0.9591131823002307,0.9793432402892414
0,5,3,True,5,3,True,No,0.8224130761896244,1.0287923878006506,1.014294034193562
1,5,3,True,5,3,True,No,0.8524286775235063,1.1704062779007645,1.0818531683647112
2,5,3,True,5,3,True,No,0.7811992914621487,1.0051231993489629,1.002558327155564
3,5,3,True,5,3,True,No,0.7849503276106581,0.9552272461845175,0.9773572766314872
4,5,3,True,5,3,True,No,0.8131438034115068,1.0542756410496399,1.0267792562423725
0,5,3,True,5,3,True,No,0.7809948503528928,0.9634223286178004,0.9815407931501372
1,5,3,True,5,3,True,No,0.8051689921133616,1.0610755957651243,1.0300852371358034
2,5,3,True,5,3,True,No,0.8295134914585478,1.0949125129745951,1.0463806730700806
3,5,3,True,5,3,True,No,0.8014860979437264,1.0193814023117327,1.009644195898601
4,5,3,True,5,3,True,No,0.7986891008821708,0.998117910802593,0.9990585122016593
0,5,3,True,5,3,True,No,0.8007985935741555,0.9950518663722306,0.9975228650874278
1,5,3,True,5,3,True,No,0.815585592516922,1.0471135936536802,1.0232856852578756
2,5,3,True,5,3,True,No,0.834046443279385,1.1231189870817169,1.0597730828256193
3,5,3,True,5,3,True,No,0.8050848092580968,1.0279887809389165,1.0138978158270766
4,5,3,True,5,3,True,No,0.7931574385030569,1.009624999381571,1.0048009750102609
0,5,3,True,5,3,True,No,0.8039153597995092,1.0150549825131903,1.0074993709740916
1,5,3,True,5,3,True,No,0.7832754531037052,0.9762169150431176,0.9880368996364041
2,5,3,True,5,3,True,No,0.8016675792445598,1.0263912419623928,1.0131096890082498
3,5,3,True,5,3,True,No,0.8278637365048486,1.081900123468377,1.0401442801209728
4,5,3,True,5,3,True,No,0.7938636530078087,1.0070338129248968,1.0035107438014288
0,5,3,True,5,3,True,No,0.8067801276024108,1.0608833513533649,1.029991918100994
1,5,3,True,5,3,True,No,0.8160089367878348,1.0751024220604293,1.0368714587934367
2,5,3,True,5,3,True,No,0.7984325402012823,1.005296106957656,1.0026445566389197
3,5,3,True,5,3,True,No,0.8317254285651552,1.0597218371680026,1.0294279174221004
4,5,3,True,5,3,True,No,0.7886010168185544,0.9985422005571462,0.9992708344373642
0,5,3,True,5,3,True,No,0.859517674455554,1.1473985093907266,1.0711668914743055
1,5,3,True,5,3,True,No,0.7900221451060757,0.9702357074361438,0.9850054352317777
2,5,3,True,5,3,True,No,0.7598172850421958,0.9219309895822998,0.960172374931866
3,5,3,True,5,3,True,No,0.8092410773362908,1.044767281508539,1.0221385823402513
4,5,3,True,5,3,True,No,0.7832418851204219,0.9779180746396038,0.988897403495228
0,5,3,True,5,3,True,No,0.7980461486202362,1.0306080278214622,1.0151886661214566
1,5,3,True,5,3,True,No,0.8050517937381114,1.0152487531161132,1.0075955305161457
2,5,3,True,5,3,True,No,0.7894003733646798,0.9863775355890557,0.9931654119979489
3,5,3,True,5,3,True,No,0.8119315779621545,1.0439789027594273,1.0217528579648931
4,5,3,True,5,3,True,No,0.7997337247698809,1.024853847912375,1.012350654621399
0,5,3,True,5,3,True,No,0.8117108189766565,1.0227948839062742,1.0113332210039747
1,5,3,True,5,3,True,No,0.8108053440853431,1.030705564831288,1.0152367038436347
2,5,3,True,5,3,True,No,0.7980008998379639,1.0035282419698268,1.0017625676625308
3,5,3,True,5,3,True,No,0.808528022028304,1.0411844173466547,1.0203844458568814
4,5,3,True,5,3,True,No,0.7729597689772035,0.9733508893362484,0.9865854698586678
0,5,3,True,5,3,True,No,0.7975315735533623,1.0289155650040687,1.0143547530346908
1,5,3,True,5,3,True,No,0.77940914437841,0.9467878991182388,0.9730302662909509
2,5,3,True,5,3,True,No,0.7932624986949555,1.000788437314678,1.0003941409837815
3,5,3,True,5,3,True,No,0.8140496382492882,1.0487416400208887,1.0240808757226592
4,5,3,True,5,3,True,No,0.8111096567047231,1.0342867048169897,1.0169988715908143
0,5,3,True,5,3,True,No,0.8090110786461873,1.0407625306079837,1.0201776956040471
1,5,3,True,5,3,True,No,0.7964979072417115,1.0396240937755135,1.0196195828717265
2,5,3,True,5,3,True,No,0.7875444478644026,0.9978987703748587,0.9989488327110947
3,5,3,True,5,3,True,No,0.8339241986031519,1.070645212575507,1.0347198715476122
4,5,3,True,5,3,True,No,0.8006768240745576,1.0162976282464566,1.0081158803661694
0,5,3,True,5,3,True,No,0.8141540699782287,1.0480049285553654,1.0237211185451658
1,5,3,True,5,3,True,No,0.8301481362231465,1.0786242316392332,1.0385683567484776
2,5,3,True,5,3,True,No,0.8513158171510545,1.1366788287669982,1.0661514098696292
3,5,3,True,5,3,True,No,0.7795120817087682,0.9892271068305555,0.9945989678410869
4,5,3,True,5,3,True,No,0.7604520268326509,0.9265487018554869,0.9625739981193585
0,5,3,True,5,3,True,No,0.8092593013338043,1.0805860837673396,1.0395124259802475
1,5,3,True,5,3,True,No,0.7902189042734635,0.9690414170901894,0.9843990131497438
2,5,3,True,5,3,True,No,0.7977300943711606,1.016725511585833,1.008328077356687
3,5,3,True,5,3,True,No,0.8013369979629994,1.005460658747648,1.0027266121668696
4,5,3,True,5,3,True,No,0.7881069144206962,1.004681899200112,1.0023382159730876
0,5,3,True,5,3,True,No,0.8400314804874627,1.1418407559331585,1.0685694904558891
1,5,3,True,5,3,True,No,0.780678475500085,0.9585473660133913,0.9790543222995297
2,5,3,True,5,3,True,No,0.7902888721149931,0.9694905153923692,0.9846270945857468
3,5,3,True,5,3,True,No,0.8265066994838917,1.110520031861402,1.0538121425858604
4,5,3,True,5,3,True,No,0.8038364312024353,1.0464487573097545,1.0229607799469902
0,5,3,True,5,3,True,No,0.7878457837028369,0.969721473906282,0.9847443698271557
1,5,3,True,5,3,True,No,0.8036237131867053,1.004400500541702,1.0021978350314382
2,5,3,True,5,3,True,No,0.7932000095012837,1.0472827096810058,1.0233683157500069
3,5,3,True,5,3,True,No,0.7961854128111331,1.0038882974282919,1.0019422625222931
4,5,3,True,5,3,True,No,0.8049340381703061,1.0383542626032425,1.0189966941081028
0,5,3,True,5,3,True,No,0.8174721200086154,1.0461998876323484,1.0228391308667988
1,5,3,True,5,3,True,No,0.8028731131912819,1.0370871452494037,1.0183747567813155
2,5,3,True,5,3,True,No,0.8083994832924442,1.0657895801239738,1.032370853968657
3,5,3,True,5,3,True,No,0.8035389422458108,1.0474992634464835,1.0234741146929331
4,5,3,True,5,3,True,No,0.7930716827915644,1.0091566455355914,1.0045678899584594
0,5,3,True,5,3,True,No,0.7908760980540481,0.9735960990860387,0.9867097339572761
1,5,3,True,5,3,True,No,0.8198295474849981,1.0636094427703757,1.0313144247853685
2,5,3,True,5,3,True,No,0.788553130284427,1.0099163002551448,1.0049459190698495
3,5,3,True,5,3,True,No,0.7953494086371561,1.0306257779071497,1.0151974083433968
4,5,3,True,5,3,True,No,0.8080048606541522,1.0276860257462272,1.013748502216515
0,5,3,True,5,3,True,No,0.8182493046806347,1.052405863262838,1.025868345969812
1,5,3,True,5,3,True,No,0.8304402068518815,1.0979776735385902,1.0478442983280436
2,5,3,True,5,3,True,No,0.7645264962833768,0.9211171968317461,0.9597485070745075
3,5,3,True,5,3,True,No,0.7928707360658265,1.0259495423970701,1.012891673574756
4,5,3,True,5,3,True,No,0.7933114709417423,1.0101464747178688,1.0050604333660085
0,5,3,True,5,3,True,No,0.8079781775400369,1.0270525785490363,1.0134360258788102
1,5,3,True,5,3,True,No,0.7930157158271877,1.0548902381100886,1.0270784965668829
2,5,3,True,5,3,True,No,0.8117520266058538,1.0364094055257882,1.0180419468400053
3,5,3,True,5,3,True,No,0.7989571589686253,1.0238539467053385,1.0118566828881146
4,5,3,True,5,3,True,No,0.7890777330020659,0.9688123515745641,0.9842826583733781
0,5,3,True,5,3,True,No,0.7961933660991679,1.0005056777222605,1.0002528069054646
1,5,3,True,5,3,True,No,0.7531125140337974,0.9239541489539238,0.9612253372409217
2,5,3,True,5,3,True,No,0.82031403635575,1.097691961336891,1.047707956129422
3,5,3,True,5,3,True,No,0.7951980489119607,1.0093281409591852,1.0046532441390836
4,5,3,True,5,3,True,No,0.813559252941318,1.0114353597634336,1.005701426748234
0,5,3,True,5,3,True,No,0.8102645723101299,1.0665952364900093,1.032760977424113
1,5,3,True,5,3,True,No,0.778046820971123,0.9792216787831552,0.9895563039984917
2,5,3,True,5,3,True,No,0.8122072867586344,1.0304851060319025,1.015128122963748
3,5,3,True,5,3,True,No,0.8240305729195145,1.0843201595879448,1.041306947824677
4,5,3,True,5,3,True,No,0.8299167021005527,1.0918710737800656,1.044926348495465
0,5,3,True,5,3,True,No,0.8022772322530844,1.0400792762520252,1.019842770358267
1,5,3,True,5,3,True,No,0.8238983415219395,1.0880367758054414,1.0430900132804655
2,5,3,True,5,3,True,No,0.7995790196686181,1.0274952867905955,1.0136544217782486
3,5,3,True,5,3,True,No,0.8091996971922356,1.0174154742890957,1.008670151382054
4,5,3,True,5,3,True,No,0.8018658038644703,1.0074519634527683,1.0037190660004265
0,5,3,True,5,3,True,No,0.8372776751575476,1.1304338469193345,1.0632186261156895
1,5,3,True,5,3,True,No,0.7543694364397867,0.9131297356383309,0.9555782205755481
2,5,3,True,5,3,True,No,0.7925770047447359,0.9819996343652656,0.990958946861708
3,5,3,True,5,3,True,No,0.7875086573155865,0.9675084458226638,0.983620071888869
4,5,3,True,5,3,True,No,0.8297240343197093,1.0948266818892014,1.0463396589488527
0,5,3,True,5,3,True,No,0.8098127018453971,1.0323218969149948,1.0160324290666094
1,5,3,True,5,3,True,No,0.7947594305297373,1.0200350059529795,1.0099678242166823
2,5,3,True,5,3,True,No,0.8353343148354242,1.1317463173703495,1.0638356627648602
3,5,3,True,5,3,True,No,0.8117864566503311,1.0321382677590845,1.0159420592529302
4,5,3,True,5,3,True,No,0.7969396134073866,1.0183094068458272,1.0091131784125242
0,5,3,True,5,3,True,No,0.7967433368945389,1.015967516716406,1.00795214009218
1,5,3,True,5,3,True,No,0.8074105588266753,1.0475134082864928,1.0234810248785724
2,5,3,True,5,3,True,No,0.792567049376421,0.9916408459782967,0.9958116518590736
3,5,3,True,5,3,True,No,0.8142000595712964,1.0517618151349637,1.0255543940401035
4,5,3,True,5,3,True,No,0.7921227584330319,1.0134601671628223,1.0067075877149343
0,5,3,True,5,3,True,No,0.8177468914606916,1.0661612994448262,1.0325508701486945
1,5,3,True,5,3,True,No,0.8268169337068297,1.1032965778158816,1.0503792542771786
2,5,3,True,5,3,True,No,0.8266266196947982,1.0648164330516081,1.0318994297176485
3,5,3,True,5,3,True,No,0.7426602734522592,0.8816560554132309,0.9389654175810901
4,5,3,True,5,3,True,No,0.8048024522202871,1.044236927190455,1.021879115742393
0,5,3,True,5,3,True,No,0.7812783433721192,0.9603065470661649,0.979952318771768
1,5,3,True,5,3,True,No,0.7919119196029528,0.9999861589613737,0.9999930794567399
2,5,3,True,5,3,True,No,0.789034916889261,1.012083014353856,1.0060233667037044
3,5,3,True,5,3,True,No,0.8081639438762156,1.0640851522689632,1.0315450316243897
4,5,3,True,5,3,True,No,0.8123766893603305,0.9937688232680405,0.9968795430081011
0,5,3,True,5,3,True,No,0.7902501063963757,0.9884025456238963,0.9941843619892119
1,5,3,True,5,3,True,No,0.7886698487626077,0.9574084325144065,0.9784724996209175
2,5,3,True,5,3,True,No,0.785376349227983,1.0014551731574741,1.000727322080033
3,5,3,True,5,3,True,No,0.7992379151255959,1.0103317259047686,1.0051525883689345
4,5,3,True,5,3,True,No,0.8035653118244785,1.0255875046679315,1.0127129428756856
0,5,3,True,5,3,True,No,0.8090854669667686,1.0172478663649875,1.0085870643454573
1,5,3,True,5,3,True,No,0.781103851296656,0.9480101711432715,0.973658138744432
2,5,3,True,5,3,True,No,0.7664168412079426,0.9307264819004973,0.9647416658880746
3,5,3,True,5,3,True,No,0.8553191627227004,1.1669660670839714,1.0802620363059934
4,5,3,True,5,3,True,No,0.800190903032165,1.0149124697050487,1.0074286424879177
0,5,3,True,5,3,True,No,0.7869378337655235,0.987555511093595,0.9937582759874732
1,5,3,True,5,3,True,No,0.791605306350634,0.9732104088998381,0.9865142720203485
2,5,3,True,5,3,True,No,0.8152053733114831,1.0716202552362368,1.0351909269483754
3,5,3,True,5,3,True,No,0.796288602883176,0.9954058482698027,0.9977002797783524
4,5,3,True,5,3,True,No,0.772549226193308,0.9405523113055557,0.9698207624636398
0,5,3,True,5,3,True,No,0.8095898409158746,1.0444591120305686,1.0219878238171767
1,5,3,True,5,3,True,No,0.8295345824069091,1.0610493491830013,1.0300724970520285
2,5,3,True,5,3,True,No,0.8179958668732986,1.0683390272732838,1.033604869993018
3,5,3,True,5,3,True,No,0.8121213041812948,1.0763678530645513,1.037481495287772
4,5,3,True,5,3,True,No,0.7975254626649315,1.0153048872982218,1.0076233856447665
0,5,3,True,5,3,True,No,0.773577717308032,0.9653353542570414,0.9825148112150989
1,5,3,True,5,3,True,No,0.8160777334037437,1.0528893929838392,1.0261039874125035
2,5,3,True,5,3,True,No,0.8088001989179606,1.0322824903906351,1.0160130365259272
3,5,3,True,5,3,True,No,0.8579559354657362,1.1552668111882063,1.074833387641176
4,5,3,True,5,3,True,No,0.795054263925418,1.0346429632404344,1.017174008339003
0,5,3,True,5,3,True,No,0.7928116492294476,0.9576731030790679,0.9786077370831828
1,5,3,True,5,3,True,No,0.8141551906836084,1.043566172252726,1.0215508662091801
2,5,3,True,5,3,True,No,0.7924053117076262,1.0153398925431962,1.0076407556977816
3,5,3,True,5,3,True,No,0.7894652043398581,1.0410740259688103,1.020330351390573
4,5,3,True,5,3,True,No,0.80784276599132,1.0441989557447817,1.0218605363476867
0,5,3,True,5,3,True,No,0.7843728208540508,0.9544014065427545,0.976934699221373
1,5,3,True,5,3,True,No,0.8193487306569224,1.0818154654564642,1.0401035840032782
2,5,3,True,5,3,True,No,0.8102861733130755,1.0808502483147824,1.0396394799711977
3,5,3,True,5,3,True,No,0.8412118482747717,1.1319336878238198,1.0639237227469927
4,5,3,True,5,3,True,No,0.7838774408143768,0.9791475091101656,0.9895188270620047
0,5,3,True,5,3,True,No,0.80639699264326,1.0143674247736978,1.0071580932374509
1,5,3,True,5,3,True,No,0.807416968146766,1.0542804081958337,1.0267815776472782
2,5,3,True,5,3,True,No,0.8000413378357631,1.0091401469707084,1.0045596781529251
3,5,3,True,5,3,True,No,0.7939503164096153,1.0139049773418565,1.0069284867069044
4,5,3,True,5,3,True,No,0.8129584035571804,1.020944384873405,1.0104179258472235
0,5,3,True,5,3,True,No,0.8044261197374425,1.023279064781522,1.0115725702002412
1,5,3,True,5,3,True,No,0.7729370278392573,0.9657567778836272,0.9827292495309312
2,5,3,True,5,3,True,No,0.8038885785770368,1.029825018176979,1.0148029454908865
3,5,3,True,5,3,True,No,0.8345708022102339,1.0996886122644671,1.0486603893846984
