iter,max_vertex_scale,max_vertex_moment,centered_vertex_features,pca,MAE,MSE,RMSE
26,5,4,False,Yes,0.7944059592022735,1.0451672001173922,1.0223341919927125
27,5,4,False,No,0.7963319510004508,1.0232160862404367,1.0115414406935768
27,5,4,False,Yes,0.7963319510004508,1.0232160862404367,1.0115414406935768
28,5,4,False,No,0.7608834272024944,0.9206710361003977,0.9595160426487916
28,5,4,False,Yes,0.7608834272024944,0.9206710361003977,0.9595160426487916
29,5,4,False,No,0.7550864823207755,0.9128455908196368,0.9554295321056581
29,5,4,False,Yes,0.7550864823207755,0.9128455908196368,0.9554295321056581
30,5,4,False,No,0.7936813057080924,1.0045328910116933,1.0022638829229022
30,5,4,False,Yes,0.7936813057080924,1.0045328910116933,1.0022638829229022
31,5,4,False,No,0.7587654117519109,0.9349769492289997,0.9669420609472936
31,5,4,False,Yes,0.7587654117519109,0.9349769492289997,0.9669420609472936
32,5,4,False,No,0.7920148483564866,1.0035912926802502,1.0017940370556466
32,5,4,False,Yes,0.7920148483564866,1.0035912926802502,1.0017940370556466
33,5,4,False,No,0.7746987944991603,0.9619129265255777,0.9807715975320542
33,5,4,False,Yes,0.7746987944991603,0.9619129265255777,0.9807715975320542
34,5,4,False,No,0.7851563502243042,0.9731139353336062,0.9864653746247793
34,5,4,False,Yes,0.7851563502243042,0.9731139353336062,0.9864653746247793
35,5,4,False,No,0.7543311245282839,0.9166744666605557,0.957431181161631
35,5,4,False,Yes,0.7543311245282839,0.9166744666605557,0.957431181161631
36,5,4,False,No,0.787591183316489,0.9822713210366575,0.9910960200892028
36,5,4,False,Yes,0.787591183316489,0.9822713210366575,0.9910960200892028
37,5,4,False,No,0.8164822943127418,1.0668743306228368,1.0328960889764454
37,5,4,False,Yes,0.8164822943127418,1.0668743306228368,1.0328960889764454
38,5,4,False,No,0.7919718638683283,1.027515705591145,1.0136644936028611
38,5,4,False,Yes,0.7919718638683283,1.027515705591145,1.0136644936028611
39,5,4,False,No,0.7925548543816336,1.3743842712802825,1.1723413629486432
39,5,4,False,Yes,0.7925548543816336,1.3743842712802825,1.1723413629486432
40,5,4,False,No,0.8206397206449374,1.044018096253003,1.021772037321928
40,5,4,False,Yes,0.8206397206449374,1.044018096253003,1.021772037321928
41,5,4,False,No,0.8004701859783849,1.0371393053613969,1.018400365947203
41,5,4,False,Yes,0.8004701859783849,1.0371393053613969,1.018400365947203
42,5,4,False,No,0.7794719881929383,0.9649729527260424,0.9823303684229876
42,5,4,False,Yes,0.7794719881929383,0.9649729527260424,0.9823303684229876
43,5,4,False,No,0.7945852964165148,0.9983154885749508,0.999157389291072
43,5,4,False,Yes,0.7945852964165148,0.9983154885749508,0.999157389291072
44,5,4,False,No,0.7808213309896109,0.9569110013188687,0.9782182789740073
44,5,4,False,Yes,0.7808213309896109,0.9569110013188687,0.9782182789740073
45,5,4,False,No,0.7891235231624372,0.9845514693562988,0.9922456698601908
45,5,4,False,Yes,0.7891235231624372,0.9845514693562988,0.9922456698601908
46,5,4,False,No,0.7743071894213049,0.9735636826505535,0.9866933072898354
46,5,4,False,Yes,0.7743071894213049,0.9735636826505535,0.9866933072898354
47,5,4,False,No,0.798878499577706,0.9882422934601824,0.9941037639301958
47,5,4,False,Yes,0.798878499577706,0.9882422934601824,0.9941037639301958
48,5,4,False,No,0.8002458057845552,1.1462500819758143,1.070630693552083
48,5,4,False,Yes,0.8002458057845552,1.1462500819758143,1.070630693552083
49,5,4,False,No,0.7849101975444741,1.0009137891997337,1.000456790271191
49,5,4,False,Yes,0.7849101975444741,1.0009137891997337,1.000456790271191
0,5,5,False,No,0.7703227836915363,0.9512339349725087,0.9753122243530575
0,5,5,False,Yes,0.7703227836915363,0.9512339349725087,0.9753122243530575
1,5,5,False,No,0.7833275736323368,0.974550501413587,0.9871932442098593
1,5,5,False,Yes,0.7833275736323368,0.974550501413587,0.9871932442098593
2,5,5,False,No,0.7820494908967255,0.9862921424930342,0.9931224206979894
2,5,5,False,Yes,0.7820494908967255,0.9862921424930342,0.9931224206979894
3,5,5,False,No,0.8179139182779959,1.028249016045178,1.014026141697135
3,5,5,False,Yes,0.8179139182779959,1.028249016045178,1.014026141697135
4,5,5,False,No,0.7823394618781805,0.9800235416612557,0.9899613839242699
4,5,5,False,Yes,0.7823394618781805,0.9800235416612557,0.9899613839242699
5,5,5,False,No,0.7559546489749039,0.9319087572327867,0.9653542133500981
5,5,5,False,Yes,0.7559546489749039,0.9319087572327867,0.9653542133500981
6,5,5,False,No,0.802044982770171,1.0476212993428657,1.023533731414293
6,5,5,False,Yes,0.802044982770171,1.0476212993428657,1.023533731414293
7,5,5,False,No,0.7862783882491242,0.9935567116104397,0.99677314952322
7,5,5,False,Yes,0.7862783882491242,0.9935567116104397,0.99677314952322
8,5,5,False,No,0.7774233315706947,1.0068901848194756,1.0034391784355818
8,5,5,False,Yes,0.7774233315706947,1.0068901848194756,1.0034391784355818
9,5,5,False,No,0.793287647284418,1.0157221978742745,1.0078304410337457
9,5,5,False,Yes,0.793287647284418,1.0157221978742745,1.0078304410337457
10,5,5,False,No,0.8003450046919686,0.9972170291445324,0.9986075451069516
10,5,5,False,Yes,0.8003450046919686,0.9972170291445324,0.9986075451069516
11,5,5,False,No,0.8119790590857681,1.1539308177651324,1.0742117192458536
11,5,5,False,Yes,0.8119790590857681,1.1539308177651324,1.0742117192458536
12,5,5,False,No,0.8042961833507297,1.0470727069347625,1.0232657069084072
12,5,5,False,Yes,0.8042961833507297,1.0470727069347625,1.0232657069084072
13,5,5,False,No,0.7661917897422983,0.9334666349472177,0.9661607707556842
13,5,5,False,Yes,0.7661917897422983,0.9334666349472177,0.9661607707556842
14,5,5,False,No,0.8313699422276271,2.1202843765555524,1.4561196298915664
14,5,5,False,Yes,0.8313699422276271,2.1202843765555524,1.4561196298915664
15,5,5,False,No,0.7543424624426037,0.9222059438430378,0.9603155438932757
15,5,5,False,Yes,0.7543424624426037,0.9222059438430378,0.9603155438932757
16,5,5,False,No,0.8010324299103513,0.9993933525949992,0.9996966302809064
16,5,5,False,Yes,0.8010324299103513,0.9993933525949992,0.9996966302809064
17,5,5,False,No,0.7886675954073397,0.9873910517325116,0.9936755263829897
17,5,5,False,Yes,0.7886675954073397,0.9873910517325116,0.9936755263829897
18,5,5,False,No,0.8191066947430434,1.0406231165685933,1.0201093650038673
18,5,5,False,Yes,0.8191066947430434,1.0406231165685933,1.0201093650038673
19,5,5,False,No,0.8154101543990357,1.0619803137722372,1.0305242907240164
19,5,5,False,Yes,0.8154101543990357,1.0619803137722372,1.0305242907240164
20,5,5,False,No,0.8039668666496435,1.0476206491045703,1.0235334137704397
20,5,5,False,Yes,0.8039668666496435,1.0476206491045703,1.0235334137704397
21,5,5,False,No,0.7767080950714594,0.9677688157351612,0.983752415872592
21,5,5,False,Yes,0.7767080950714594,0.9677688157351612,0.983752415872592
22,5,5,False,No,0.7811225752560702,0.9836562900169065,0.9917944797269778
22,5,5,False,Yes,0.7811225752560702,0.9836562900169065,0.9917944797269778
23,5,5,False,No,0.7908697736050111,0.9839708248060112,0.9919530355848563
23,5,5,False,Yes,0.7908697736050111,0.9839708248060112,0.9919530355848563
24,5,5,False,No,0.7940544476956166,1.0426979583587563,1.021125828856932
24,5,5,False,Yes,0.7940544476956166,1.0426979583587563,1.021125828856932
25,5,5,False,No,0.7936176803694578,1.129731578487147,1.062888318915561
25,5,5,False,Yes,0.7936176803694578,1.129731578487147,1.062888318915561
26,5,5,False,No,0.8025694533948386,1.1459796356252454,1.0705043837487287
26,5,5,False,Yes,0.8025694533948386,1.1459796356252454,1.0705043837487287
27,5,5,False,No,0.7752469450820354,0.9787866586686672,0.9893364739403209
27,5,5,False,Yes,0.7752469450820354,0.9787866586686672,0.9893364739403209
28,5,5,False,No,0.8163622802106347,1.1512238390362188,1.0729509956359697
28,5,5,False,Yes,0.8163622802106347,1.1512238390362188,1.0729509956359697
29,5,5,False,No,0.7939030610972623,0.9965290831519326,0.9982630330488717
29,5,5,False,Yes,0.7939030610972623,0.9965290831519326,0.9982630330488717
30,5,5,False,No,0.7825237010193914,0.9832607314590491,0.9915950440875797
30,5,5,False,Yes,0.7825237010193914,0.9832607314590491,0.9915950440875797
31,5,5,False,No,0.8274743440177263,1.0542759997028035,1.0267794308919533
31,5,5,False,Yes,0.8274743440177263,1.0542759997028035,1.0267794308919533
32,5,5,False,No,0.8111690320720849,1.2022717221914194,1.0964815193113924
32,5,5,False,Yes,0.8111690320720849,1.2022717221914194,1.0964815193113924
33,5,5,False,No,0.7826225858286788,0.9941929969247719,0.997092271018471
33,5,5,False,Yes,0.7826225858286788,0.9941929969247719,0.997092271018471
34,5,5,False,No,0.7791864578801797,0.9871870164052895,0.9935728541004376
34,5,5,False,Yes,0.7791864578801797,0.9871870164052895,0.9935728541004376
35,5,5,False,No,0.7943792128286904,0.9621892394066123,0.9809124524679113
35,5,5,False,Yes,0.7943792128286904,0.9621892394066123,0.9809124524679113
36,5,5,False,No,0.7807506897089582,0.9794452790043653,0.9896692775894205
36,5,5,False,Yes,0.7807506897089582,0.9794452790043653,0.9896692775894205
37,5,5,False,No,0.7684208467403615,0.9501728723887666,0.974768112111166
37,5,5,False,Yes,0.7684208467403615,0.9501728723887666,0.974768112111166
38,5,5,False,No,0.7947063432406866,1.1645221246441437,1.0791302630563855
38,5,5,False,Yes,0.7947063432406866,1.1645221246441437,1.0791302630563855
39,5,5,False,No,0.7970060723507579,1.0076826541065562,1.0038339773620717
39,5,5,False,Yes,0.7970060723507579,1.0076826541065562,1.0038339773620717
40,5,5,False,No,0.8112901108190824,1.1173543217006663,1.05704981987637
40,5,5,False,Yes,0.8112901108190824,1.1173543217006663,1.05704981987637
41,5,5,False,No,0.7283141010857694,0.8564473810818672,0.9254444235511213
41,5,5,False,Yes,0.7283141010857694,0.8564473810818672,0.9254444235511213
42,5,5,False,No,0.762090482897551,0.9400002955227034,0.9695361238874514
42,5,5,False,Yes,0.762090482897551,0.9400002955227034,0.9695361238874514
43,5,5,False,No,0.7999682661127091,1.0388434354662759,1.019236692562761
43,5,5,False,Yes,0.7999682661127091,1.0388434354662759,1.019236692562761
44,5,5,False,No,0.8094538962901412,1.0451180733503551,1.0223101649452357
44,5,5,False,Yes,0.8094538962901412,1.0451180733503551,1.0223101649452357
45,5,5,False,No,0.7832494637735397,1.0039317832855972,1.0019639630673336
45,5,5,False,Yes,0.7832494637735397,1.0039317832855972,1.0019639630673336
46,5,5,False,No,0.7631467774644126,0.9554813998178758,0.9774872888267528
46,5,5,False,Yes,0.7631467774644126,0.9554813998178758,0.9774872888267528
47,5,5,False,No,0.8252672136128255,1.6829727276272346,1.2972943874183818
47,5,5,False,Yes,0.8252672136128255,1.6829727276272346,1.2972943874183818
48,5,5,False,No,0.7662692059561049,0.9651220090508058,0.9824062342283898
48,5,5,False,Yes,0.7662692059561049,0.9651220090508058,0.9824062342283898
49,5,5,False,No,0.8258335940274955,1.054726461825292,1.0269987642764191
49,5,5,False,Yes,0.8258335940274955,1.054726461825292,1.0269987642764191
